,y_value,LFC
crRNA0387:429-451_CD55,0.906789709048843,-1.0479867795679318
crRNA1713:2366-2388_CD55,0.498740019954755,0.3578631454015984
crRNA0062:74-96_CD55,0.5546558701929719,0.219416898503273
crRNA0515:728-750_CD46,0.8967323345558413,-0.9779318424035872
crRNA1853:2912-2934_CD46,0.5788699600171696,0.1586005497558574
crRNA0446:508-530_CD55,0.6329687139185006,0.0187378895631251
crRNA0452:1219-1241_CD71,0.8298915192382499,-0.6224299401972386
crRNA0536:603-625_CD55,0.4792598072213318,0.4059366227953339
crRNA0813:1199-1221_CD46,0.8329972560713144,-0.6360941666762012
crRNA0549:769-791_CD46,0.8925500742139254,-0.9505710291118238
crRNA0550:770-792_CD46,0.8062409681794603,-0.5243381125065043
crRNA1963:2663-2685_CD55,0.4241889588238216,0.5431815630298836
crRNA1155:1380-1402_CD55,0.7528135290220227,-0.3319092130315996
crRNA0892:2273-2295_CD71,0.8381709587067045,-0.6593153418381026
crRNA0614:746-768_CD55,0.8142960881537189,-0.5566486166269617
crRNA0423:485-507_CD55,0.9135445188431932,-1.0989468117651142
crRNA0593:1584-1606_CD71,0.9581440472806946,-1.5755979410674057
crRNA0811:1197-1219_CD46,0.90300371638399,-1.0208584083194157
crRNA1341:3383-3405_CD71,0.6158320068568188,0.0637970269822779
crRNA1943:2643-2665_CD55,0.4796409299930594,0.4049950679110654
crRNA1647:2572-2594_CD46,0.6494435092578849,-0.0254213281851617
crRNA0094:106-128_CD55,0.6519597482809035,-0.0322472509723053
crRNA0682:1043-1065_CD46,0.39025402535622256,0.6298992723059127
crRNA1884:2583-2605_CD55,0.6111681640997968,0.0759245032260139
crRNA0283:778-800_CD71,0.6620137001915888,-0.0597565255828297
crRNA0376:488-510_CD46,0.6122950836173819,0.0729990934755044
crRNA1286:3252-3274_CD71,0.6315448914348638,0.0225136516380755
crRNA1667:2320-2342_CD55,0.7062058986269704,-0.1859984365051311
crRNA0119:142-164_CD46,0.6593509336546906,-0.0524329678799763
crRNA0384:498-520_CD46,0.6778738654673897,-0.1039879216675363
crRNA0604:1606-1628_CD71,0.3315059942837157,0.7872105745604308
crRNA0432:494-516_CD55,0.5105576190256466,0.3287134825301224
crRNA0709:1865-1887_CD71,0.6552243645103872,-0.0411377566288641
crRNA1776:2791-2813_CD46,0.6210135937249952,0.0502580299847127
crRNA1099:1322-1344_CD55,0.6922130701678343,-0.1449704957136392
crRNA0048:130-152_CD71,0.7268207771975268,-0.2485958081265108
crRNA0998:1482-1504_CD46,0.6538665971927684,-0.0374353715703645
crRNA1453:3679-3701_CD71,0.6021143012285893,0.0993190414336304
crRNA0726:880-902_CD55,0.9562095288098812,-1.5464935363081185
crRNA1675:4243-4265_CD71,0.8584375316027223,-0.7565439363513642
crRNA0639:1706-1728_CD71,0.850846935107107,-0.7188627452923598
crRNA0754:1957-1979_CD71,0.5469761212921691,0.2385555662592171
crRNA0366:478-500_CD46,0.6448794215814251,-0.0130971946690207
crRNA1332:3344-3366_CD71,0.4410609880798381,0.500796081403322
crRNA0631:763-785_CD55,0.7132628649005537,-0.2071201595645307
crRNA1626:4145-4167_CD71,0.4538463711137236,0.4689094611917273
crRNA1121:2838-2860_CD71,0.1509001131094484,1.4199266566387412
crRNA0401:443-465_CD55,0.913185172321958,-1.0961467856011564
crRNA0768:1985-2007_CD71,0.6014247506926172,0.1010931819912174
crRNA0783:942-964_CD55,0.580458288824644,0.1545812123329708
crRNA0253:272-294_CD55,0.5982031905247891,0.1093683361421444
crRNA1153:2904-2926_CD71,0.6454314152923247,-0.0145838770336174
crRNA0803:1187-1209_CD46,0.6525698111661251,-0.033905648342439004
crRNA1397:2185-2207_CD46,0.6459112214327194,-0.0158769843520789
crRNA1562:3962-3984_CD71,0.5979414940887853,0.11003958371776999
crRNA1777:4490-4512_CD71,0.7249130152135649,-0.24268436414159397
crRNA0803:963-985_CD55,0.6983364442924693,-0.1627911415323165
crRNA1533:3904-3926_CD71,0.5830500055316346,0.1480136526642037
crRNA1548:2444-2466_CD46,0.6907152756174039,-0.1406417295589037
crRNA1347:2120-2142_CD46,0.6384002287190262,0.004277024310199999
crRNA1760:2436-2458_CD55,0.5853115207596599,0.1422733464549898
crRNA0462:594-616_CD46,0.7258259310279102,-0.245509956275523
crRNA1839:2891-2913_CD46,0.6712204550334561,-0.0853008262992561
crRNA0372:484-506_CD46,0.6067726939525576,0.0873057429884502
crRNA1689:2342-2364_CD55,0.6068214334327854,0.0871797903724054
crRNA0232:277-299_CD46,0.7079501274639548,-0.1911908784705261
crRNA1159:2916-2938_CD71,0.7302702285668625,-0.2593502358002367
crRNA0148:177-199_CD46,0.9042447473776279,-1.0296449678838346
crRNA1406:3583-3605_CD71,0.688467679181144,-0.1341676093088153
crRNA1304:1613-1635_CD55,0.5504019055463458,0.2300256230276861
crRNA1096:2786-2808_CD71,0.8210015081366292,-0.5843803832216589
crRNA0416:537-559_CD46,0.5840559078873536,0.1454615246327542
crRNA0306:326-348_CD55,0.7756162664622873,-0.4099835320998012
crRNA0087:103-125_CD46,0.6304688214363721,0.0253631925904292
crRNA1494:1984-2006_CD55,0.5828908136355899,0.1484173855239363
crRNA0877:1301-1323_CD46,0.6577453957156081,-0.0480305557237977
crRNA1068:1576-1598_CD46,0.8730724036604396,-0.8342502848746819
crRNA1655:2306-2328_CD55,0.5293404753946005,0.2823098985950315
crRNA1204:3026-3048_CD71,0.6941375025557828,-0.1505495019018219
crRNA1154:2906-2928_CD71,0.6950302567977538,-0.1531442907395798
crRNA1203:1450-1472_CD55,0.7321713485724568,-0.2653144500730034
crRNA1650:4193-4215_CD71,0.6461197252796138,-0.0164391617796679
crRNA0844:1006-1028_CD55,0.8927633994321438,-0.9519437099375015
crRNA1700:2353-2375_CD55,0.5366957888955404,0.2640896745659784
crRNA1705:4322-4344_CD71,0.7336703028368929,-0.2700359359195972
crRNA0889:1336-1358_CD46,0.9158040421347808,-1.1167985352616832
crRNA1219:1486-1508_CD55,0.6126875305437274,0.0719795961210483
crRNA0079:94-116_CD46,0.8985175000068854,-0.9899098813823088
crRNA1208:1455-1477_CD55,0.8257296087028139,-0.6044263360548696
crRNA0463:527-549_CD55,0.7461562686100891,-0.3100464452540166
crRNA1999:2699-2721_CD55,0.6898708628417929,-0.1382064036907144
crRNA1527:3890-3912_CD71,0.7849364062573805,-0.44350597303858796
crRNA1565:3968-3990_CD71,0.6387045727947476,0.0034639888147051
crRNA0789:1171-1193_CD46,0.6019269923212611,0.0998010702813855
crRNA0691:1810-1832_CD71,0.6338225368155966,0.0164707316839831
crRNA0044:120-142_CD71,0.8089526470266122,-0.5350983979371541
crRNA0495:560-582_CD55,0.7445464792265071,-0.3048170158136288
crRNA1933:2632-2654_CD55,0.5568163645752375,0.2140214102544319
crRNA0290:792-814_CD71,0.6155042197745827,0.0646511595798689
crRNA1361:3473-3495_CD71,0.641148375107679,-0.0030753310445359996
crRNA0842:2133-2155_CD71,0.5030913919979547,0.3471312377343338
crRNA1699:4291-4313_CD71,0.7577829423627112,-0.3484878083021763
crRNA1703:2356-2378_CD55,0.5942021587148094,0.1196155062118233
crRNA0392:434-456_CD55,0.7504749620813284,-0.3241850352303703
crRNA0451:581-603_CD46,0.529498690360291,0.28191833686877
crRNA0399:516-538_CD46,0.5640187088730912,0.1959947033710324
crRNA0551:1498-1520_CD71,0.8196148309194534,-0.5785799782169194
crRNA1710:4332-4354_CD71,0.6624252819106144,-0.0608910297447587
crRNA0455:519-541_CD55,0.6850510079677643,-0.1243747335355782
crRNA0105:123-145_CD46,0.5503685678374727,0.2301086874276305
crRNA0888:1050-1072_CD55,0.6630484923136286,-0.0626101700421821
crRNA0123:280-302_CD71,0.5836768893632409,0.146423359937078
crRNA1544:2078-2100_CD55,0.5038867098123572,0.3451696467237881
crRNA0343:977-999_CD71,0.5120572889210964,0.3250129461143236
crRNA1926:2625-2647_CD55,0.6113877079447659,0.075354824654448
crRNA0164:176-198_CD55,0.8289620128064542,-0.6183790460957598
crRNA1593:2497-2519_CD46,0.6385762887878126,0.0038067274572347
crRNA2009:3229-3251_CD46,0.7237202404101605,-0.2390013238689755
crRNA1521:2035-2057_CD55,0.5226938460903081,0.2987472534466527
crRNA1919:2618-2640_CD55,0.6655626826242681,-0.0695616003691751
crRNA1771:2447-2469_CD55,0.6085184732046488,0.0827908494880319
crRNA1782:4504-4526_CD71,0.5564534302296735,0.2149281500429672
crRNA1750:2760-2782_CD46,0.6192771012642555,0.0548031887740143
crRNA0711:1869-1891_CD71,0.6568162759069658,-0.0454874226832119
crRNA1970:3133-3155_CD46,0.3817567479381589,0.6520058663805871
crRNA1754:4424-4446_CD71,0.5047489530125973,0.3430429342075346
crRNA0742:1933-1955_CD71,0.8775704052878464,-0.8596651632695593
crRNA0183:221-243_CD46,0.6104529116136959,0.0777796505219774
crRNA0003:14-36_CD55,0.6211286063790133,0.0499567064182416
crRNA0571:640-662_CD55,0.7666757521116871,-0.3787444952576888
crRNA0156:168-190_CD55,0.6073792900808213,0.0857377843639736
crRNA0733:1104-1126_CD46,0.5377876377061692,0.2613818203823259
crRNA0658:790-812_CD55,0.9265662179635384,-1.2083267183161792
crRNA1932:2631-2653_CD55,0.6386680799207878,0.0035614928462037
crRNA0524:738-760_CD46,0.9045834185571968,-1.0320604506637416
crRNA0733:1915-1937_CD71,0.6744125387706181,-0.0942416051275236
crRNA0492:702-724_CD46,0.8314756896515046,-0.6293746870567158
crRNA1742:2396-2418_CD55,0.7024629305677781,-0.1749162017934104
crRNA1236:3114-3136_CD71,0.5259356441822995,0.2907330149570503
crRNA0173:205-227_CD46,0.8074604320665599,-0.5291628126451415
crRNA0263:716-738_CD71,0.8667304122448763,-0.7996926012289156
crRNA1789:4518-4540_CD71,0.5596063837821268,0.2070458080290346
crRNA1391:3553-3575_CD71,0.3815135480653802,0.6526412802849675
crRNA0756:912-934_CD55,0.8508497395932846,-0.7188763710158561
crRNA1974:4952-4974_CD71,0.6057735052522641,0.0898866409135014
crRNA0341:973-995_CD71,0.6937448707587602,-0.1494096603638676
crRNA0476:541-563_CD55,0.8344060512706055,-0.6423594104466691
crRNA1300:1589-1611_CD55,0.8209087335744878,-0.583991217910163
crRNA0328:348-370_CD55,0.7499731423758972,-0.3225338615894926
crRNA0934:1390-1412_CD46,0.7992622888737675,-0.4971610788208397
crRNA1580:2483-2505_CD46,0.6494976784430498,-0.0255680365495861
crRNA0127:139-161_CD55,0.5919589339805763,0.1253466068866691
crRNA0913:1077-1099_CD55,0.5897155683978353,0.1310682856833988
crRNA1960:2660-2682_CD55,0.5902029953588798,0.1298259267549396
crRNA0772:1149-1171_CD46,0.8704843883014262,-0.8199745340876816
crRNA0509:575-597_CD55,0.965553090465704,-1.7004654673925241
crRNA0668:801-823_CD55,0.7766181288109077,-0.413538593545971
crRNA0497:1350-1372_CD71,0.9702488171053274,-1.7938161975192244
crRNA0959:2429-2451_CD71,0.8370749528715196,-0.6543468157305365
crRNA1319:2088-2110_CD46,0.5010899086043648,0.3520675960535883
crRNA0537:756-778_CD46,0.4249114862091015,0.541358068692845
crRNA1854:4668-4690_CD71,0.6895556179745141,-0.1372981592119211
crRNA1639:2290-2312_CD55,0.566923737367073,0.1887050110891514
crRNA1918:2617-2639_CD55,0.6324381875547703,0.0201454806156426
crRNA1484:3783-3805_CD71,0.5189901140607058,0.3078977221274023
crRNA1699:2676-2698_CD46,0.5772304908785273,0.1627449708148053
crRNA1245:1512-1534_CD55,0.6581458908086639,-0.0491277881053476
crRNA0597:1592-1614_CD71,0.5718510140648185,0.1763141141143227
crRNA0418:480-502_CD55,0.9154064434776916,-1.1136259856123796
crRNA0782:941-963_CD55,0.6865454763830102,-0.1286510407683387
crRNA1837:4614-4636_CD71,0.6259582394102501,0.0372707389237338
crRNA0260:279-301_CD55,0.6809008070575082,-0.112556225617002
crRNA0798:1182-1204_CD46,0.8450673388769447,-0.6912195215355379
crRNA1877:4716-4738_CD71,0.6174821545407561,0.0594929633847354
crRNA1644:2569-2591_CD46,0.8421814151110959,-0.6777310211710708
crRNA1350:1681-1703_CD55,0.6330659700467127,0.0184797572640275
crRNA1865:4692-4714_CD71,0.8619176488226162,-0.7743855798169188
crRNA0448:578-600_CD46,0.7111443098242742,-0.2007472429505294
crRNA0124:148-170_CD46,0.6260227203463116,0.0371009272783387
crRNA1618:4129-4151_CD71,0.6265514809960353,0.0357079817018697
crRNA1252:3184-3206_CD71,0.5646386302264497,0.1944400553388493
crRNA1745:4406-4428_CD71,0.7178256192188622,-0.2209421143292932
crRNA0852:1249-1271_CD46,0.8613109352286386,-0.7712482027705115
crRNA1537:2431-2453_CD46,0.8138904487180504,-0.5549960554194968
crRNA1514:2363-2385_CD46,0.8153278635072901,-0.5608646330635632
crRNA0364:404-426_CD55,0.8141702566572262,-0.5561356856353725
crRNA1102:2798-2820_CD71,0.7544813348978765,-0.3374479150040729
crRNA1725:2709-2731_CD46,0.7337035306316924,-0.2701407898619857
crRNA1801:2821-2843_CD46,0.8501142597328364,-0.7153102223122145
crRNA0007:18-40_CD55,0.6327223056633217,0.0193917653267222
crRNA1565:2120-2142_CD55,0.6864150648915655,-0.1282774385451029
crRNA1808:4556-4578_CD71,0.5635267181426558,0.1972281677146634
crRNA1389:3549-3571_CD71,0.649463663843022,-0.0254759123584289
crRNA0406:525-547_CD46,0.5434484208777914,0.2473277098848367
crRNA1367:1739-1761_CD55,0.6006476603189614,0.1030913133572045
crRNA0526:592-614_CD55,0.8515953379252851,-0.7225064156825586
crRNA0916:1370-1392_CD46,0.6264594400720029,0.0359505077419022
crRNA1991:4986-5008_CD71,0.5764337012197628,0.164757620435492
crRNA0029:90-112_CD71,0.7475498364148617,-0.3145911703806338
crRNA1482:2325-2347_CD46,0.5116631203116129,0.3259856328609399
crRNA1827:2504-2526_CD55,0.6388140711559066,0.0031713982999138
crRNA1507:3850-3872_CD71,0.6369087410991813,0.0082571641225581
crRNA0346:385-407_CD55,0.9452939936190542,-1.4021911403855485
crRNA1018:1512-1534_CD46,0.6556987238880669,-0.0424328740453269
crRNA0483:690-712_CD46,0.5244687798021217,0.2943599649353043
crRNA1622:2534-2556_CD46,0.6613440620895856,-0.05791214558965701
crRNA1122:1650-1672_CD46,0.628741236887093,0.0299308461784849
crRNA0166:178-200_CD55,0.9030486400449276,-1.0211747138727998
crRNA1419:3609-3631_CD71,0.7462470101559002,-0.3103418705551521
crRNA0720:1089-1111_CD46,0.6037536273079467,0.0950970255931036
crRNA0645:777-799_CD55,0.7306468471343036,-0.2605296521747932
crRNA0672:1012-1034_CD46,0.8014601728060743,-0.5056424078872338
crRNA0608:739-761_CD55,0.6760180951882161,-0.098755744157628
crRNA1041:1263-1285_CD55,0.7549411102232065,-0.3389792626466072
crRNA0169:181-203_CD55,0.6322213763754344,0.0207204783227912
crRNA1858:2556-2578_CD55,0.5292315156978002,0.2825795513654563
crRNA1274:1541-1563_CD55,0.5919204052637047,0.125444955727328
crRNA1761:4438-4460_CD71,0.6584591399371933,-0.0499864241568651
crRNA0568:1532-1554_CD71,0.7140394337623159,-0.2094632296656362
crRNA0926:1092-1114_CD55,0.6671245057633594,-0.0738929303802285
crRNA1126:1654-1676_CD46,0.6113367206370052,0.0754871384068955
crRNA0525:1426-1448_CD71,0.8568136393013202,-0.7483438557631383
crRNA1756:4428-4450_CD71,0.4585248083419445,0.4572816399629267
crRNA0067:168-190_CD71,0.22417449736987505,1.1202363538936733
crRNA0100:112-134_CD55,0.4325282467776328,0.522182715182676
crRNA0586:1570-1592_CD71,0.7072402635938959,-0.1890754790761517
crRNA0396:512-534_CD46,0.7467260955319436,-0.3119027758235992
crRNA0710:845-867_CD55,0.8627616213617308,-0.7787691579404779
crRNA0850:2169-2191_CD71,0.6650921067109898,-0.0682585515158862
crRNA1252:1519-1541_CD55,0.5533357160746885,0.2227112201612481
crRNA1152:2902-2924_CD71,0.7690316445805718,-0.3868935019904883
crRNA0878:1302-1324_CD46,0.6017986159081086,0.100131395327241
crRNA0570:793-815_CD46,0.6487940101319815,-0.0236630771757653
crRNA0092:108-130_CD46,0.6266217056872336,0.0355229247707886
crRNA1686:4265-4287_CD71,0.6908585534449639,-0.1410553133868171
crRNA0731:1911-1933_CD71,0.892354867053547,-0.9493170311296996
crRNA0195:208-230_CD55,0.5258745259084892,0.2908841568768607
crRNA1467:1956-1978_CD55,0.5530102784895843,0.2235230291641672
crRNA1397:3565-3587_CD71,0.6810352443506882,-0.1129377702542857
crRNA1366:1738-1760_CD55,0.6016719274501441,0.1004573417803695
crRNA0962:2435-2457_CD71,0.6408946568742165,-0.0023955059562923
crRNA0037:106-128_CD71,0.6702707641183441,-0.0826493996486383
crRNA0441:1177-1199_CD71,0.8324760825819134,-0.6337870970425921
crRNA1180:1426-1448_CD55,0.8137418671992965,-0.5543914346841268
crRNA0745:901-923_CD55,0.7243774741113609,-0.2410295035788049
crRNA0052:138-160_CD71,0.7669874906480891,-0.3798194926191353
crRNA1841:2894-2916_CD46,0.7537805269011458,-0.3351174899068238
crRNA1091:1608-1630_CD46,0.5357000673912149,0.26655836559742896
crRNA1165:1391-1413_CD55,0.8345816346758432,-0.643143260029491
crRNA0176:188-210_CD55,0.691193969011845,-0.1420239338676046
crRNA0746:902-924_CD55,0.8731414876472825,-0.834634751485534
crRNA1821:4582-4604_CD71,0.5844632231338409,0.1444275994373172
crRNA1877:2576-2598_CD55,0.5307582975734162,0.2788004407815765
crRNA0238:285-307_CD46,0.8896874140826383,-0.9323786312172248
crRNA0139:359-381_CD71,0.6846722280552391,-0.1232926286157701
crRNA1440:3653-3675_CD71,0.5822351647970858,0.1500797415679668
crRNA1230:1906-1928_CD46,0.5662239878281632,0.1904619537430608
crRNA1096:1319-1341_CD55,0.7412937232842728,-0.2943159772442048
crRNA0017:29-51_CD55,0.6187973590613076,0.0560574707610327
crRNA1019:2586-2608_CD71,0.6416973648998856,-0.0045470464196769
crRNA0164:194-216_CD46,0.9201997671541866,-1.152812029982301
crRNA0602:1602-1624_CD71,0.96712331393911,-1.7302340153739881
crRNA1747:4410-4432_CD71,0.7246134056995338,-0.2417583032782245
crRNA1692:4277-4299_CD71,0.5540072220085313,0.2210357771856969
crRNA1817:4574-4596_CD71,0.5367528910965633,0.2639480793447721
crRNA0574:1546-1568_CD71,0.8871510648081328,-0.9166023385129456
crRNA1655:4203-4225_CD71,0.6528248259319405,-0.0345992847792591
crRNA0267:361-383_CD46,0.4267059123788605,0.536832829947694
crRNA0217:231-253_CD55,0.9359336181424686,-1.2986694809279289
crRNA0023:35-57_CD55,0.6602238970717594,-0.0548308528323772
crRNA1500:1990-2012_CD55,0.6611638396353481,-0.057416064228470995
crRNA1194:1441-1463_CD55,0.9581096849952491,-1.5750698484426646
crRNA0312:857-879_CD71,0.6711593467058286,-0.0851301015988225
crRNA1122:1345-1367_CD55,0.6138173666654945,0.0690423837419872
crRNA0360:1011-1033_CD71,0.6912142385301305,-0.1420824872679819
crRNA1562:2462-2484_CD46,0.5474062126609558,0.2374852963679674
crRNA0405:524-546_CD46,0.6962574927310831,-0.1567182205243328
crRNA1915:2614-2636_CD55,0.6269222809134272,0.0347306863248284
crRNA0983:1464-1486_CD46,0.5594115500255892,0.2075332316909707
crRNA1294:1583-1605_CD55,0.60693553953172,0.0868848957668581
crRNA1354:1686-1708_CD55,0.4908060692882125,0.3774332249183795
crRNA1401:3573-3595_CD71,0.4743547665601085,0.4180601246493366
crRNA1620:4133-4155_CD71,0.4938133733037806,0.3700145232469961
crRNA1202:3002-3024_CD71,0.7691978527242787,-0.3874706025615532
crRNA1452:1941-1963_CD55,0.710432125018654,-0.1986111350349922
crRNA1941:2641-2663_CD55,0.4903214779140823,0.3786288002233812
crRNA1586:2489-2511_CD46,0.6618115582499539,-0.0591995792503848
crRNA0624:911-933_CD46,0.5993542476473442,0.1064141809072724
crRNA0941:1127-1149_CD55,0.9674944883518656,-1.737471278483003
crRNA0042:51-73_CD46,0.5701756017991941,0.1805312598636078
crRNA0588:816-838_CD46,0.8431011178049497,-0.6820076489524212
crRNA0897:2283-2305_CD71,0.7804870387696076,-0.4273750657446464
crRNA1334:3348-3370_CD71,0.5309261259536953,0.27838494411066805
crRNA0225:571-593_CD71,0.6348171694984592,0.0138268637205156
crRNA0244:311-333_CD46,0.8983847941295361,-0.9890130573349624
crRNA1391:1842-1864_CD55,0.5813262932397183,0.1523829105239599
crRNA1461:2277-2299_CD46,0.6459199787062986,-0.0159005930954692
crRNA1874:2573-2595_CD55,0.6286794279222528,0.0300941042006694
crRNA0107:248-270_CD71,0.8903944842673558,-0.9368332383668329
crRNA0413:532-554_CD46,0.5681584976602745,0.185603114856569
crRNA1576:2477-2499_CD46,0.6324183662496676,0.0201980539344883
crRNA0263:357-379_CD46,0.624664008022515,0.0406766383786637
crRNA1741:4396-4418_CD71,0.7345006796498661,-0.2726587851814152
crRNA1520:3876-3898_CD71,0.5101509779144717,0.3297168132403041
crRNA1854:2913-2935_CD46,0.5928640424550173,0.1230353836980056
crRNA1753:2409-2431_CD55,0.6426758366338395,-0.0071725775373305
crRNA1921:3036-3058_CD46,0.7046497070865669,-0.1813809460184108
crRNA1316:2083-2105_CD46,0.6056603551940296,0.0901787623741688
crRNA0867:1287-1309_CD46,0.6601394296617404,-0.0545987045720545
crRNA0078:90-112_CD55,0.6051527977363292,0.09148877295609201
crRNA0712:866-888_CD55,0.5816999372720908,0.1514362304660463
crRNA1232:1499-1521_CD55,0.8522488472397494,-0.7257005175127502
crRNA1254:3188-3210_CD71,0.6675738886812839,-0.0751410649511149
crRNA0226:240-262_CD55,0.6458187793782122,-0.0156277858021898
crRNA1870:2568-2590_CD55,0.5175062669445853,0.311562223174836
crRNA0344:453-475_CD46,0.5114406676545661,0.32653456163826095
crRNA0152:404-426_CD71,0.7633598508485087,-0.3673711746771629
crRNA1764:2777-2799_CD46,0.5596662815202915,0.2068959501564174
crRNA1012:1234-1256_CD55,0.9475574986333722,-1.429719889002343
crRNA0173:467-489_CD71,0.6498237965187919,-0.0264514947041446
crRNA1676:4245-4267_CD71,0.8110130490680187,-0.5433525669460106
crRNA0508:720-742_CD46,0.4806476363721927,0.402508302012475
crRNA1910:4804-4826_CD71,0.6738881625648716,-0.0927697822618358
crRNA1001:1222-1244_CD55,0.5184719137459378,0.3091775575987368
crRNA1659:2588-2610_CD46,0.5031802974355437,0.3469119613201685
crRNA0544:1464-1486_CD71,0.6080215008926648,0.0840768333672432
crRNA1375:3501-3523_CD71,0.567190551618016,0.1880349133527412
crRNA1607:4052-4074_CD71,0.8174418874487859,-0.5695601815698721
crRNA1960:4924-4946_CD71,0.6868491401313285,-0.1295213027757936
crRNA0832:1225-1247_CD46,0.6827571829131114,-0.1178323775414469
crRNA2007:3226-3248_CD46,0.6326175458686187,0.0196697030431872
crRNA1420:3611-3633_CD71,0.6876910036876627,-0.1319363829390848
crRNA1241:1508-1530_CD55,0.6485281868234991,-0.0229439006497279
crRNA0669:803-825_CD55,0.872216559528348,-0.8295021011539345
crRNA0117:268-290_CD71,0.9109935862940408,-1.0792934125451068
crRNA0809:2067-2089_CD71,0.5574708982315479,0.2123857673070317
crRNA0921:2351-2373_CD71,0.7825255830839807,-0.4347360825122519
crRNA1657:4207-4229_CD71,0.6215178093616065,0.0489367621424755
crRNA0370:482-504_CD46,0.7217667157534526,-0.23299040538989604
crRNA1384:2168-2190_CD46,0.7315999821327004,-0.2635191456534128
crRNA0269:728-750_CD71,0.6632914205796794,-0.0632807165747779
crRNA1450:3673-3695_CD71,0.5697786784822587,0.1815297509155924
crRNA0288:788-810_CD71,0.9610136594692874,-1.6212326802075885
crRNA1669:4231-4253_CD71,0.5448596494546784,0.2438198340356652
crRNA1018:2584-2606_CD71,0.6682120178631136,-0.0769148879230814
crRNA0354:464-486_CD46,0.9219499024052776,-1.1676564802661495
crRNA0121:276-298_CD71,0.9609830053418134,-1.6207284025913269
crRNA0849:2167-2189_CD71,0.723149311105057,-0.2372418937485995
crRNA1587:4012-4034_CD71,0.6243673972792867,0.0414565372167054
crRNA0778:936-958_CD55,0.8227267388469611,-0.5916462110428614
crRNA1243:1510-1532_CD55,0.6434674360356822,-0.0092990105056
crRNA1927:4838-4860_CD71,0.6128096355806973,0.0716623146047657
crRNA1557:2455-2477_CD46,0.4252975783590913,0.5403839925718271
crRNA0687:1051-1073_CD46,0.6428371991475822,-0.007605867246521999
crRNA1299:1588-1610_CD55,0.7747998959192515,-0.4070950130220673
crRNA1573:3984-4006_CD71,0.6427397694756145,-0.007344239244364
crRNA0318:338-360_CD55,0.87161102471979,-0.8261589930033749
crRNA0663:1002-1024_CD46,0.6571445211273447,-0.0463854997508721
crRNA1645:4183-4205_CD71,0.5167028665489373,0.3135459742952399
crRNA0709:844-866_CD55,0.7843337140718746,-0.4413069003003635
crRNA0881:1043-1065_CD55,0.8427574305160366,-0.6804071192019323
crRNA1500:3817-3839_CD71,0.5594457579185286,0.2074476557091384
crRNA2017:5058-5080_CD71,0.8840552530647845,-0.8977601475594599
crRNA0801:2051-2073_CD71,0.6134107365493673,0.0700998571914162
crRNA0293:798-820_CD71,0.6216827212365335,0.0485044708960755
crRNA0325:905-927_CD71,0.5295381484495335,0.2818206808814679
crRNA1833:2510-2532_CD55,0.5964733790963825,0.1138026365819973
crRNA0669:1766-1788_CD71,0.8019833429568713,-0.5076716363906022
crRNA0716:870-892_CD55,0.604687461694948,0.092689295478297
crRNA1600:2505-2527_CD46,0.6455808121587551,-0.0149864261752829
crRNA0011:54-76_CD71,0.529966125577234,0.280761408716954
crRNA0912:2333-2355_CD71,0.4539684803545523,0.4686057215362671
crRNA0116:139-161_CD46,0.9385080021230694,-1.3256505578845608
crRNA0033:45-67_CD55,0.5920920073608418,0.12500690006247803
crRNA1630:2546-2568_CD46,0.7654134266036272,-0.3744016778835509
crRNA0617:749-771_CD55,0.7862347440373342,-0.4482585349144698
crRNA1345:2118-2140_CD46,0.6792407524352946,-0.1078518541358738
crRNA0877:1039-1061_CD55,0.8796740988559708,-0.8718280679884247
crRNA1033:1255-1277_CD55,0.7045196712307138,-0.1809957485314224
crRNA2009:2709-2731_CD55,0.5521929703570361,0.2255613187410595
crRNA1530:3896-3918_CD71,0.6453860696397503,-0.0144617085143017
crRNA1260:1993-2015_CD46,0.6239026939779382,0.0426779203489992
crRNA1273:3226-3248_CD71,0.9104142986714512,-1.0749013081187255
crRNA1380:3531-3553_CD71,0.6420243274830738,-0.0054240309091769
crRNA0058:67-89_CD46,0.4950763440326482,0.3668992679662471
crRNA0545:1486-1508_CD71,0.6693700263602294,-0.0801382275276607
crRNA1277:1544-1566_CD55,0.6174314578693425,0.0596252996597493
crRNA1719:4350-4372_CD71,0.8667950689117373,-0.8000378037159535
crRNA1961:4926-4948_CD71,0.5775823144697714,0.16185596010954
crRNA1974:3138-3160_CD46,0.6361559467290816,0.0102633758022799
crRNA1456:3685-3707_CD71,0.7412288012396167,-0.2941072659494915
crRNA1039:1261-1283_CD55,0.8829288072473765,-0.8910126683820553
crRNA0412:474-496_CD55,0.9020492260385772,-1.0141685863614442
crRNA0160:190-212_CD46,0.627893321024078,0.0321695057140705
crRNA0691:825-847_CD55,0.8388497541111835,-0.6624061556744973
crRNA0780:938-960_CD55,0.7419230517132074,-0.2963409118051898
crRNA0373:1037-1059_CD71,0.5132771118659972,0.3220025589024387
crRNA1363:3477-3499_CD71,0.5933371880771341,0.1218265516146399
crRNA0824:986-1008_CD55,0.6919699593641466,-0.1442670904474719
crRNA0708:1863-1885_CD71,0.5405304781729563,0.2545753770853609
crRNA0738:1110-1132_CD46,0.8311465417969246,-0.6279274901950775
crRNA1262:1529-1551_CD55,0.4918749805015592,0.3747961735132674
